CustomerID,InvoiceNo,Country,total_factura,gasto_historico_GBP,total_facturas_cliente
16326,558749,United Kingdom,155.34,3110.96,14
16326,563199,United Kingdom,151.0,3110.96,14
16326,565420,United Kingdom,313.05,3110.96,14
16326,570209,United Kingdom,380.53,3110.96,14
16326,568141,United Kingdom,200.99,3110.96,14
16326,572278,United Kingdom,211.1,3110.96,14
16326,574629,United Kingdom,218.98,3110.96,14
16326,578420,United Kingdom,277.85,3110.96,14
16326,580385,United Kingdom,283.54,3110.96,14
16678,545344,United Kingdom,312.18,3109.99,12
16678,551842,United Kingdom,223.22,3109.99,12
16678,549990,United Kingdom,147.3,3109.99,12
16678,548710,United Kingdom,282.6,3109.99,12
16678,554698,United Kingdom,301.35,3109.99,12
16678,560254,United Kingdom,236.94,3109.99,12
16678,563191,United Kingdom,326.75,3109.99,12
16678,565245,United Kingdom,306.96,3109.99,12
16678,574228,United Kingdom,301.2,3109.99,12
16678,579434,United Kingdom,308.55,3109.99,12
16678,579009,United Kingdom,39.0,3109.99,12
16678,581112,United Kingdom,323.94,3109.99,12
13869,539439,United Kingdom,323.62,3104.95,4
13869,542619,United Kingdom,574.19,3104.95,4
13869,547253,United Kingdom,687.15,3104.95,4
13869,562688,United Kingdom,1519.99,3104.95,4
14099,541225,United Kingdom,234.62,3104.17,11
14099,539502,United Kingdom,383.52,3104.17,11
14099,544313,United Kingdom,200.59,3104.17,11
14099,548259,United Kingdom,244.13,3104.17,11
14099,551998,United Kingdom,258.6,3104.17,11
14099,557790,United Kingdom,403.81,3104.17,11
14099,559000,United Kingdom,235.63,3104.17,11
14099,563070,United Kingdom,349.02,3104.17,11
14099,569659,United Kingdom,363.18,3104.17,11
14099,573033,United Kingdom,217.27,3104.17,11
14099,578281,United Kingdom,213.8,3104.17,11
16905,536860,United Kingdom,254.4,3102.43,7
16905,547712,United Kingdom,380.98,3102.43,7
16905,550314,United Kingdom,218.55,3102.43,7
16905,572307,United Kingdom,1205.81,3102.43,7
16905,577525,United Kingdom,161.35,3102.43,7
16905,580514,United Kingdom,334.7,3102.43,7
16905,577524,United Kingdom,546.64,3102.43,7
15491,550351,United Kingdom,184.48,3100.09,6
15491,552005,United Kingdom,622.47,3100.09,6
15491,550350,United Kingdom,837.97,3100.09,6
15491,556531,United Kingdom,765.03,3100.09,6
15491,564863,United Kingdom,390.98,3100.09,6
15491,565644,United Kingdom,299.16,3100.09,6
14257,542000,United Kingdom,620.14,3099.72,5
14257,555938,United Kingdom,410.45,3099.72,5
14257,562716,United Kingdom,1388.92,3099.72,5
14257,558766,United Kingdom,306.33,3099.72,5
14257,569914,United Kingdom,373.88,3099.72,5
14565,538630,United Kingdom,1167.41,3099.12,4
14565,553679,United Kingdom,710.14,3099.12,4
14565,565457,United Kingdom,538.8,3099.12,4
14565,563714,United Kingdom,682.77,3099.12,4
13135,554868,United Kingdom,3096.0,3096.0,1
17059,537135,United Kingdom,722.36,3095.04,5
17059,547650,United Kingdom,459.3,3095.04,5
17059,554808,United Kingdom,329.01,3095.04,5
17059,563928,United Kingdom,739.43,3095.04,5
17059,575602,United Kingdom,844.94,3095.04,5
13362,544970,United Kingdom,812.7,3090.74,4
13362,549300,United Kingdom,768.83,3090.74,4
13362,571629,United Kingdom,756.11,3090.74,4
13362,579749,United Kingdom,753.1,3090.74,4
15998,538508,United Kingdom,863.39,3089.97,5
15998,547358,United Kingdom,918.83,3089.97,5
15998,557570,United Kingdom,329.84,3089.97,5
15998,566599,United Kingdom,398.7,3089.97,5
15998,574240,United Kingdom,579.21,3089.97,5
16218,536404,United Kingdom,471.3,3084.68,7
16218,548242,United Kingdom,216.3,3084.68,7
16218,553464,United Kingdom,925.16,3084.68,7
16218,553465,United Kingdom,116.0,3084.68,7
16218,561046,United Kingdom,452.0,3084.68,7
16218,563504,United Kingdom,454.72,3084.68,7
16218,575501,United Kingdom,449.2,3084.68,7
18272,549185,United Kingdom,639.82,3078.58,6
18272,551507,United Kingdom,340.72,3078.58,6
18272,559813,United Kingdom,753.66,3078.58,6
18272,563680,United Kingdom,372.25,3078.58,6
18272,572617,United Kingdom,604.25,3078.58,6
18272,581126,United Kingdom,367.88,3078.58,6
12910,549742,United Kingdom,720.22,3075.04,8
12910,554706,United Kingdom,57.9,3075.04,8
12910,554705,United Kingdom,364.38,3075.04,8
12910,561636,United Kingdom,344.4,3075.04,8
12910,567823,United Kingdom,563.28,3075.04,8
12910,569836,United Kingdom,566.4,3075.04,8
12910,576824,United Kingdom,408.66,3075.04,8
12910,576826,United Kingdom,49.8,3075.04,8
13631,546878,United Kingdom,80.0,3070.42,11
13631,553550,United Kingdom,850.0,3070.42,11
13631,554063,United Kingdom,300.0,3070.42,11
13631,553551,United Kingdom,100.0,3070.42,11
13631,556842,United Kingdom,40.0,3070.42,11
13631,556831,United Kingdom,160.0,3070.42,11
13631,560587,United Kingdom,60.0,3070.42,11
13631,558366,United Kingdom,510.72,3070.42,11
13631,560586,United Kingdom,667.2,3070.42,11
13631,558365,United Kingdom,250.0,3070.42,11
13631,565086,United Kingdom,52.5,3070.42,11
16686,539475,United Kingdom,364.98,3062.83,7
16686,543306,United Kingdom,340.77,3062.83,7
16686,550282,United Kingdom,141.68,3062.83,7
16686,554992,United Kingdom,382.14,3062.83,7
16686,564727,United Kingdom,835.95,3062.83,7
16686,565401,United Kingdom,414.19,3062.83,7
16686,572295,United Kingdom,583.12,3062.83,7
14456,560714,United Kingdom,26.25,3062.4,9
14456,560712,United Kingdom,116.13,3062.4,9
14456,561894,United Kingdom,494.27,3062.4,9
14456,566290,United Kingdom,818.93,3062.4,9
14456,568517,United Kingdom,383.66,3062.4,9
14456,575583,United Kingdom,263.11,3062.4,9
14456,573361,United Kingdom,240.55,3062.4,9
14456,580513,United Kingdom,382.96,3062.4,9
14456,577106,United Kingdom,336.54,3062.4,9
17799,538629,United Kingdom,223.48,3055.93,10
17799,541963,United Kingdom,172.85,3055.93,10
17799,541816,United Kingdom,614.38,3055.93,10
17799,546549,United Kingdom,258.41,3055.93,10
17799,549728,United Kingdom,112.86,3055.93,10
17799,546550,United Kingdom,6.35,3055.93,10
17799,557886,United Kingdom,580.04,3055.93,10
17799,558437,United Kingdom,175.89,3055.93,10
17799,565152,United Kingdom,387.49,3055.93,10
17799,577077,United Kingdom,524.18,3055.93,10
16940,544790,United Kingdom,757.68,3049.88,3
16940,557878,United Kingdom,1110.68,3049.88,3
16940,571671,United Kingdom,1181.52,3049.88,3
16393,537158,United Kingdom,184.8,3046.21,13
16393,538417,United Kingdom,106.75,3046.21,13
16393,544393,United Kingdom,214.05,3046.21,13
16393,550157,United Kingdom,128.25,3046.21,13
16393,552286,United Kingdom,205.37,3046.21,13
16393,555857,United Kingdom,133.62,3046.21,13
16393,560688,United Kingdom,153.34,3046.21,13
16393,559120,United Kingdom,380.45,3046.21,13
16393,565751,United Kingdom,258.64,3046.21,13
16393,571656,United Kingdom,354.36,3046.21,13
16393,576677,United Kingdom,319.86,3046.21,13
16393,579162,United Kingdom,300.02,3046.21,13
16393,581131,United Kingdom,306.7,3046.21,13
16709,545474,United Kingdom,1120.53,3029.87,5
16709,549433,United Kingdom,149.9,3029.87,5
16709,554380,United Kingdom,580.36,3029.87,5
16709,554381,United Kingdom,133.8,3029.87,5
16709,566988,United Kingdom,1045.28,3029.87,5
12598,545105,France,720.86,3023.08,8
12598,551539,France,528.88,3023.08,8
12598,551552,France,36.0,3023.08,8
12598,558687,France,298.64,3023.08,8
12598,568994,France,361.76,3023.08,8
12598,575845,France,336.8,3023.08,8
12598,579634,France,163.85,3023.08,8
12598,577502,France,576.29,3023.08,8
12395,537026,Belgium,346.1,3018.63,12
12395,539447,Belgium,333.82,3018.63,12
12395,543733,Belgium,231.51,3018.63,12
12395,547517,Belgium,326.5,3018.63,12
12395,551985,Belgium,149.97,3018.63,12
12395,552884,Belgium,181.82,3018.63,12
12395,558623,Belgium,163.9,3018.63,12
12395,563852,Belgium,165.95,3018.63,12
12395,569496,Belgium,346.68,3018.63,12
12395,575151,Belgium,263.08,3018.63,12
12395,575154,Belgium,243.47,3018.63,12
12395,577551,Belgium,265.83,3018.63,12
18094,544471,United Kingdom,504.72,3017.3,7
18094,551951,United Kingdom,633.0,3017.3,7
18094,550283,United Kingdom,639.48,3017.3,7
18094,561352,United Kingdom,416.9,3017.3,7
18094,561353,United Kingdom,208.2,3017.3,7
18094,567193,United Kingdom,570.0,3017.3,7
18094,567194,United Kingdom,45.0,3017.3,7
12754,545845,Japan,16.05,3010.74,3
12754,543179,Japan,45.57,3010.74,3
12754,550344,Japan,2949.12,3010.74,3
12916,541838,United Kingdom,847.85,3006.15,4
12916,547839,United Kingdom,649.78,3006.15,4
12916,554066,United Kingdom,815.15,3006.15,4
12916,561024,United Kingdom,693.37,3006.15,4
15521,548213,United Kingdom,475.69,3000.2,8
15521,548907,United Kingdom,505.0,3000.2,8
15521,552816,United Kingdom,258.4,3000.2,8
15521,552822,United Kingdom,428.69,3000.2,8
15521,560079,United Kingdom,449.2,3000.2,8
15521,565678,United Kingdom,17.4,3000.2,8
15521,565677,United Kingdom,192.4,3000.2,8
15521,573375,United Kingdom,673.42,3000.2,8
17659,539306,United Kingdom,112.15,2999.46,12
17659,536808,United Kingdom,247.8,2999.46,12
17659,543901,United Kingdom,115.0,2999.46,12
17659,554371,United Kingdom,595.29,2999.46,12
17659,555939,United Kingdom,57.78,2999.46,12
17659,562217,United Kingdom,318.24,2999.46,12
17659,557873,United Kingdom,14.85,2999.46,12
17659,564967,United Kingdom,102.48,2999.46,12
17659,564075,United Kingdom,89.44,2999.46,12
17659,570649,United Kingdom,308.86,2999.46,12
17659,576589,United Kingdom,437.79,2999.46,12
17659,578026,United Kingdom,599.78,2999.46,12
17504,544804,United Kingdom,346.28,2997.03,9
17504,541709,United Kingdom,441.15,2997.03,9
17504,552057,United Kingdom,251.75,2997.03,9
17504,546769,United Kingdom,859.01,2997.03,9
17504,553500,United Kingdom,39.0,2997.03,9
17504,553499,United Kingdom,210.35,2997.03,9
17504,553498,United Kingdom,302.1,2997.03,9
17504,553185,United Kingdom,537.49,2997.03,9
17504,553501,United Kingdom,9.9,2997.03,9
12670,550827,France,633.05,2996.05,5
12670,554356,France,393.34,2996.05,5
12670,565239,France,608.08,2996.05,5
12670,575671,France,665.46,2996.05,5
12670,579492,France,696.12,2996.05,5
14307,536408,United Kingdom,783.11,2995.72,6
14307,541588,United Kingdom,487.45,2995.72,6
14307,551731,United Kingdom,424.42,2995.72,6
14307,561534,United Kingdom,612.91,2995.72,6
14307,566309,United Kingdom,31.6,2995.72,6
14307,566307,United Kingdom,656.23,2995.72,6
15687,541111,United Kingdom,353.5,2993.1,9
15687,544800,United Kingdom,299.95,2993.1,9
15687,542888,United Kingdom,379.1,2993.1,9
15687,546685,United Kingdom,369.9,2993.1,9
15687,555587,United Kingdom,277.0,2993.1,9
15687,569675,United Kingdom,561.73,2993.1,9
15687,576656,United Kingdom,30.0,2993.1,9
15687,576655,United Kingdom,470.33,2993.1,9
15687,579899,United Kingdom,251.59,2993.1,9
14639,538636,United Kingdom,676.54,2984.49,6
14639,544572,United Kingdom,558.59,2984.49,6
14639,563024,United Kingdom,219.76,2984.49,6
14639,563023,United Kingdom,534.34,2984.49,6
14639,571701,United Kingdom,948.16,2984.49,6
14639,571702,United Kingdom,47.1,2984.49,6
13451,540545,United Kingdom,401.49,2976.15,5
13451,546670,United Kingdom,610.88,2976.15,5
13451,553014,United Kingdom,640.01,2976.15,5
13451,562558,United Kingdom,811.01,2976.15,5
13451,576070,United Kingdom,512.76,2976.15,5
14032,539462,United Kingdom,315.56,2975.59,11
14032,537707,United Kingdom,303.86,2975.59,11
14032,546034,United Kingdom,309.64,2975.59,11
14032,549881,United Kingdom,303.34,2975.59,11
14032,553537,United Kingdom,303.17,2975.59,11
14032,558027,United Kingdom,309.8,2975.59,11
14032,566590,United Kingdom,302.2,2975.59,11
14032,573922,United Kingdom,102.72,2975.59,11
14032,576971,United Kingdom,312.92,2975.59,11
14032,578312,United Kingdom,229.26,2975.59,11
14032,581177,United Kingdom,183.12,2975.59,11
15854,541226,United Kingdom,214.2,2974.65,12
15854,538592,United Kingdom,230.1,2974.65,12
15854,542897,United Kingdom,303.0,2974.65,12
15854,546918,United Kingdom,309.4,2974.65,12
15854,553202,United Kingdom,217.19,2974.65,12
15854,553855,United Kingdom,310.5,2974.65,12
15854,557321,United Kingdom,132.0,2974.65,12
15854,557320,United Kingdom,321.3,2974.65,12
15854,560988,United Kingdom,356.0,2974.65,12
15854,566718,United Kingdom,446.25,2974.65,12
15854,580655,United Kingdom,22.05,2974.65,12
15854,580654,United Kingdom,112.66,2974.65,12
16497,540641,United Kingdom,279.3,2965.69,6
16497,542125,United Kingdom,233.08,2965.69,6
16497,546688,United Kingdom,175.3,2965.69,6
16497,554030,United Kingdom,718.64,2965.69,6
16497,554031,United Kingdom,144.38,2965.69,6
16497,572186,United Kingdom,1414.99,2965.69,6
17924,536397,United Kingdom,279.0,2962.5,7
17924,543691,United Kingdom,223.2,2962.5,7
17924,569247,United Kingdom,1574.52,2962.5,7
17924,573600,United Kingdom,145.92,2962.5,7
17924,573599,United Kingdom,447.3,2962.5,7
17924,579006,United Kingdom,128.88,2962.5,7
17924,579007,United Kingdom,163.68,2962.5,7
14868,550778,United Kingdom,439.33,2953.59,8
14868,558653,United Kingdom,17.4,2953.59,8
14868,558647,United Kingdom,439.74,2953.59,8
14868,563036,United Kingdom,400.6,2953.59,8
14868,568800,United Kingdom,337.7,2953.59,8
14868,574737,United Kingdom,558.59,2953.59,8
14868,577333,United Kingdom,370.14,2953.59,8
14868,580963,United Kingdom,390.09,2953.59,8
17084,574544,United Kingdom,2044.1,2949.75,2
17084,574545,United Kingdom,905.65,2949.75,2
17444,557322,Canada,1171.46,2940.04,3
17444,559557,Canada,1217.64,2940.04,3
17444,560187,Canada,550.94,2940.04,3
16316,539255,United Kingdom,308.22,2938.91,8
16316,546102,United Kingdom,17.7,2938.91,8
16316,545759,United Kingdom,806.05,2938.91,8
16316,545790,United Kingdom,17.0,2938.91,8
16316,553461,United Kingdom,680.14,2938.91,8
16316,559029,United Kingdom,19.92,2938.91,8
16316,558568,United Kingdom,363.78,2938.91,8
16316,569848,United Kingdom,726.1,2938.91,8
14530,544106,United Kingdom,698.26,2925.91,6
14530,547273,United Kingdom,448.65,2925.91,6
14530,555865,United Kingdom,413.93,2925.91,6
14530,562173,United Kingdom,460.43,2925.91,6
14530,565850,United Kingdom,524.85,2925.91,6
14530,576121,United Kingdom,379.79,2925.91,6
17512,544605,United Kingdom,79.2,2924.99,10
17512,543734,United Kingdom,494.51,2924.99,10
17512,544092,United Kingdom,77.5,2924.99,10
17512,547564,United Kingdom,441.81,2924.99,10
17512,551902,United Kingdom,99.6,2924.99,10
17512,554322,United Kingdom,109.8,2924.99,10
17512,559471,United Kingdom,238.9,2924.99,10
17512,562926,United Kingdom,350.58,2924.99,10
17512,571912,United Kingdom,581.41,2924.99,10
17512,575850,United Kingdom,451.68,2924.99,10
15606,545684,United Kingdom,279.8,2920.16,9
15606,541568,United Kingdom,305.6,2920.16,9
15606,544825,United Kingdom,305.7,2920.16,9
15606,544083,United Kingdom,303.57,2920.16,9
15606,547509,United Kingdom,310.8,2920.16,9
15606,551515,United Kingdom,320.88,2920.16,9
15606,557667,United Kingdom,309.81,2920.16,9
15606,563188,United Kingdom,303.22,2920.16,9
15606,570243,United Kingdom,480.78,2920.16,9
12906,567883,United Kingdom,389.73,2919.81,5
12906,567882,United Kingdom,1546.86,2919.81,5
12906,579016,United Kingdom,387.78,2919.81,5
12906,579014,United Kingdom,552.48,2919.81,5
12906,579015,United Kingdom,42.96,2919.81,5
14112,546084,United Kingdom,617.1,2915.15,7
14112,553940,United Kingdom,419.8,2915.15,7
14112,553938,United Kingdom,115.6,2915.15,7
14112,561923,United Kingdom,748.32,2915.15,7
14112,573409,United Kingdom,33.0,2915.15,7
14112,573406,United Kingdom,770.23,2915.15,7
14112,577019,United Kingdom,211.1,2915.15,7
12438,560991,Norway,890.07,2906.85,2
12438,578811,Norway,2016.78,2906.85,2
17644,547567,United Kingdom,442.47,2895.64,11
17644,554018,United Kingdom,79.3,2895.64,11
17644,554015,United Kingdom,400.0,2895.64,11
17644,556746,United Kingdom,32.55,2895.64,11
17644,559926,United Kingdom,39.6,2895.64,11
17644,559925,United Kingdom,316.85,2895.64,11
17644,567822,United Kingdom,507.04,2895.64,11
17644,563034,United Kingdom,314.86,2895.64,11
17644,574284,United Kingdom,312.75,2895.64,11
17644,574286,United Kingdom,117.46,2895.64,11
17644,581401,United Kingdom,332.76,2895.64,11
18144,538831,United Kingdom,337.6,2888.75,12
18144,536536,United Kingdom,165.05,2888.75,12
18144,542079,United Kingdom,157.4,2888.75,12
18144,551150,United Kingdom,159.1,2888.75,12
18144,546677,United Kingdom,363.4,2888.75,12
18144,551151,United Kingdom,134.4,2888.75,12
18144,552827,United Kingdom,288.7,2888.75,12
18144,559131,United Kingdom,202.1,2888.75,12
18144,563938,United Kingdom,357.8,2888.75,12
18144,567913,United Kingdom,176.2,2888.75,12
18144,575191,United Kingdom,315.0,2888.75,12
18144,580264,United Kingdom,232.0,2888.75,12
12408,547684,Belgium,762.89,2888.55,5
12408,547685,Belgium,74.7,2888.55,5
12408,557147,Belgium,654.18,2888.55,5
12408,565246,Belgium,642.28,2888.55,5
12408,574862,Belgium,754.5,2888.55,5
13735,550622,United Kingdom,935.15,2885.24,4
13735,557153,United Kingdom,474.54,2885.24,4
13735,573083,United Kingdom,991.56,2885.24,4
13735,576405,United Kingdom,483.99,2885.24,4
16633,550627,United Kingdom,447.52,2883.1,6
16633,556472,United Kingdom,255.8,2883.1,6
16633,563564,United Kingdom,464.94,2883.1,6
16633,567889,United Kingdom,340.74,2883.1,6
16633,573582,United Kingdom,726.16,2883.1,6
16633,578032,United Kingdom,647.94,2883.1,6
15673,541266,United Kingdom,969.95,2881.02,4
15673,552358,United Kingdom,815.78,2881.02,4
15673,559064,United Kingdom,318.66,2881.02,4
15673,566450,United Kingdom,776.63,2881.02,4
14251,571033,United Kingdom,1259.46,2879.7,5
14251,578038,United Kingdom,346.14,2879.7,5
14251,579391,United Kingdom,490.68,2879.7,5
14251,578530,United Kingdom,301.14,2879.7,5
14251,581214,United Kingdom,482.28,2879.7,5
17728,566673,United Kingdom,345.03,2876.01,3
17728,569555,United Kingdom,1943.13,2876.01,3
17728,580735,United Kingdom,587.85,2876.01,3
14005,552255,United Kingdom,187.16,2874.72,5
14005,557130,United Kingdom,144.3,2874.72,5
14005,561695,United Kingdom,365.1,2874.72,5
14005,568144,United Kingdom,281.12,2874.72,5
14005,579672,United Kingdom,1897.04,2874.72,5
15628,537674,United Kingdom,319.18,2870.24,9
15628,548185,United Kingdom,371.83,2870.24,9
15628,556283,United Kingdom,314.11,2870.24,9
15628,562163,United Kingdom,308.43,2870.24,9
15628,565316,United Kingdom,311.85,2870.24,9
15628,569652,United Kingdom,416.46,2870.24,9
15628,576378,United Kingdom,303.93,2870.24,9
15628,572399,United Kingdom,321.5,2870.24,9
15628,580559,United Kingdom,202.95,2870.24,9
14711,548792,United Kingdom,215.01,2868.8,11
14711,551721,United Kingdom,288.75,2868.8,11
14711,550890,United Kingdom,526.5,2868.8,11
14711,547370,United Kingdom,200.52,2868.8,11
14711,554105,United Kingdom,213.06,2868.8,11
14711,555844,United Kingdom,160.15,2868.8,11
14711,558627,United Kingdom,311.86,2868.8,11
14711,564077,United Kingdom,148.57,2868.8,11
14711,566194,United Kingdom,301.0,2868.8,11
14711,576559,United Kingdom,263.67,2868.8,11
14711,579468,United Kingdom,239.71,2868.8,11
13901,541990,United Kingdom,214.4,2867.2,5
13901,547938,United Kingdom,433.9,2867.2,5
13901,558862,United Kingdom,1561.09,2867.2,5
13901,564308,United Kingdom,442.89,2867.2,5
13901,568692,United Kingdom,214.92,2867.2,5
14535,548987,United Kingdom,853.97,2864.19,3
14535,562377,United Kingdom,799.94,2864.19,3
14535,570458,United Kingdom,1210.28,2864.19,3
12685,565930,France,1057.18,2863.08,6
12685,565801,France,549.24,2863.08,6
12685,568176,France,222.6,2863.08,6
12685,571923,France,289.22,2863.08,6
12685,570879,France,331.72,2863.08,6
12685,575884,France,413.12,2863.08,6
18145,542662,United Kingdom,609.01,2861.55,4
18145,553762,United Kingdom,414.77,2861.55,4
18145,566561,United Kingdom,1079.47,2861.55,4
18145,578858,United Kingdom,758.3,2861.55,4
16928,536566,United Kingdom,116.25,2847.6,17
16928,543730,United Kingdom,112.5,2847.6,17
16928,541791,United Kingdom,101.25,2847.6,17
16928,548652,United Kingdom,135.0,2847.6,17
16928,550513,United Kingdom,379.56,2847.6,17
16928,552270,United Kingdom,105.55,2847.6,17
16928,555353,United Kingdom,156.2,2847.6,17
16928,556791,United Kingdom,176.6,2847.6,17
16928,558339,United Kingdom,174.05,2847.6,17
16928,562468,United Kingdom,125.0,2847.6,17
16928,560026,United Kingdom,119.05,2847.6,17
16928,565758,United Kingdom,199.3,2847.6,17
16928,566747,United Kingdom,221.17,2847.6,17
16928,563033,United Kingdom,140.84,2847.6,17
16928,567514,United Kingdom,222.88,2847.6,17
16928,564848,United Kingdom,252.5,2847.6,17
16928,563711,United Kingdom,109.9,2847.6,17
15984,540180,United Kingdom,107.89,2837.67,10
15984,537384,United Kingdom,122.7,2837.67,10
15984,544813,United Kingdom,104.95,2837.67,10
15984,545337,United Kingdom,234.35,2837.67,10
15984,550769,United Kingdom,212.19,2837.67,10
15984,563924,United Kingdom,683.28,2837.67,10
15984,564904,United Kingdom,383.4,2837.67,10
15984,569009,United Kingdom,243.2,2837.67,10
15984,580697,United Kingdom,541.33,2837.67,10
15984,581108,United Kingdom,204.38,2837.67,10
14852,548650,United Kingdom,490.4,2836.69,6
14852,556814,United Kingdom,153.24,2836.69,6
14852,556815,United Kingdom,564.61,2836.69,6
14852,560928,United Kingdom,425.96,2836.69,6
14852,565439,United Kingdom,554.21,2836.69,6
14852,570830,United Kingdom,648.27,2836.69,6
14572,541604,United Kingdom,335.63,2832.84,7
14572,546778,United Kingdom,625.85,2832.84,7
14572,548372,United Kingdom,116.45,2832.84,7
14572,560224,United Kingdom,400.76,2832.84,7
14572,563917,United Kingdom,610.75,2832.84,7
14572,573380,United Kingdom,608.35,2832.84,7
14572,580961,United Kingdom,135.05,2832.84,7
17596,537362,United Kingdom,392.62,2827.93,7
17596,548975,United Kingdom,354.29,2827.93,7
17596,555257,United Kingdom,541.95,2827.93,7
17596,561325,United Kingdom,449.87,2827.93,7
17596,570168,United Kingdom,612.01,2827.93,7
17596,572677,United Kingdom,182.02,2827.93,7
17596,576792,United Kingdom,295.17,2827.93,7
14842,543253,United Kingdom,310.0,2824.69,4
14842,555158,United Kingdom,1378.48,2824.69,4
14842,565598,United Kingdom,213.04,2824.69,4
14842,573020,United Kingdom,923.17,2824.69,4
13174,537224,United Kingdom,1415.97,2817.03,3
13174,542398,United Kingdom,692.3,2817.03,3
13174,578292,United Kingdom,708.76,2817.03,3
16871,548017,United Kingdom,357.25,2812.34,6
16871,546440,United Kingdom,535.02,2812.34,6
16871,548016,United Kingdom,35.04,2812.34,6
16871,553067,United Kingdom,1110.51,2812.34,6
16871,566299,United Kingdom,329.44,2812.34,6
16871,577127,United Kingdom,445.08,2812.34,6
12356,541430,Portugal,2271.62,2811.43,3
12356,549435,Portugal,481.46,2811.43,3
12356,576895,Portugal,58.35,2811.43,3
14903,545683,United Kingdom,533.18,2810.63,5
14903,549261,United Kingdom,580.58,2810.63,5
14903,554275,United Kingdom,686.47,2810.63,5
14903,562574,United Kingdom,611.59,2810.63,5
14903,577359,United Kingdom,398.81,2810.63,5
18230,543598,United Kingdom,464.82,2810.2,7
18230,548611,United Kingdom,386.22,2810.2,7
18230,557291,United Kingdom,388.98,2810.2,7
18230,553383,United Kingdom,403.26,2810.2,7
18230,565756,United Kingdom,503.08,2810.2,7
18230,575688,United Kingdom,343.8,2810.2,7
18230,579678,United Kingdom,320.04,2810.2,7
13230,538169,United Kingdom,93.45,2806.97,14
13230,545460,United Kingdom,281.43,2806.97,14
13230,543165,United Kingdom,135.55,2806.97,14
13230,544336,United Kingdom,145.58,2806.97,14
13230,541849,United Kingdom,155.64,2806.97,14
13230,550189,United Kingdom,233.12,2806.97,14
13230,549294,United Kingdom,203.2,2806.97,14
13230,551152,United Kingdom,366.96,2806.97,14
13230,554074,United Kingdom,184.55,2806.97,14
13230,559549,United Kingdom,280.7,2806.97,14
13230,561081,United Kingdom,148.96,2806.97,14
13230,561082,United Kingdom,5.04,2806.97,14
13230,575731,United Kingdom,175.53,2806.97,14
13230,580695,United Kingdom,397.26,2806.97,14
16081,537754,United Kingdom,157.6,2806.9,5
16081,547829,United Kingdom,410.53,2806.9,5
16081,555848,United Kingdom,424.24,2806.9,5
16081,566581,United Kingdom,1599.55,2806.9,5
16081,571216,United Kingdom,214.98,2806.9,5
16764,560601,United Kingdom,176.68,2799.25,13
16764,561869,United Kingdom,172.96,2799.25,13
16764,562519,United Kingdom,172.42,2799.25,13
16764,565207,United Kingdom,260.49,2799.25,13
16764,566962,United Kingdom,110.93,2799.25,13
16764,570088,United Kingdom,237.86,2799.25,13
16764,568662,United Kingdom,192.24,2799.25,13
16764,575063,United Kingdom,355.77,2799.25,13
16764,573269,United Kingdom,249.78,2799.25,13
16764,577258,United Kingdom,222.43,2799.25,13
16764,579559,United Kingdom,169.2,2799.25,13
16764,580833,United Kingdom,202.87,2799.25,13
16764,578817,United Kingdom,275.62,2799.25,13
15993,574741,United Kingdom,439.88,2797.57,7
15993,572921,United Kingdom,421.59,2797.57,7
15993,576255,United Kingdom,419.72,2797.57,7
15993,572913,United Kingdom,863.89,2797.57,7
15993,578251,United Kingdom,417.05,2797.57,7
15993,579947,United Kingdom,16.5,2797.57,7
15993,579946,United Kingdom,218.94,2797.57,7
13769,537612,United Kingdom,322.3,2796.51,10
13769,541302,United Kingdom,304.02,2796.51,10
13769,548007,United Kingdom,300.75,2796.51,10
13769,550495,United Kingdom,202.88,2796.51,10
13769,553219,United Kingdom,318.06,2796.51,10
13769,562767,United Kingdom,282.23,2796.51,10
13769,566044,United Kingdom,25.2,2796.51,10
13769,566043,United Kingdom,421.18,2796.51,10
13769,574048,United Kingdom,301.97,2796.51,10
13769,581174,United Kingdom,317.92,2796.51,10
12578,541115,Italy,1608.66,2794.51,2
12578,577316,Italy,1185.85,2794.51,2
12758,545937,Portugal,1570.19,2791.59,2
12758,563241,Portugal,1221.4,2791.59,2
17739,538864,United Kingdom,360.06,2791.35,7
17739,540671,United Kingdom,322.53,2791.35,7
17739,554850,United Kingdom,388.18,2791.35,7
17739,569576,United Kingdom,434.65,2791.35,7
17739,568783,United Kingdom,542.16,2791.35,7
17739,573908,United Kingdom,354.49,2791.35,7
17739,579008,United Kingdom,389.28,2791.35,7
14626,550774,United Kingdom,586.9,2791.27,4
14626,562733,United Kingdom,984.39,2791.27,4
14626,569741,United Kingdom,610.91,2791.27,4
14626,576651,United Kingdom,609.07,2791.27,4
17213,537795,United Kingdom,312.9,2781.23,7
17213,539658,United Kingdom,302.95,2781.23,7
17213,542381,United Kingdom,321.1,2781.23,7
17213,560410,United Kingdom,530.47,2781.23,7
17213,560882,United Kingdom,312.59,2781.23,7
17213,573358,United Kingdom,500.61,2781.23,7
17213,573390,United Kingdom,500.61,2781.23,7
12388,541271,Australia,431.3,2780.66,6
12388,543357,Australia,124.05,2780.66,6
12388,546135,Australia,210.9,2780.66,6
12388,560033,Australia,902.09,2780.66,6
12388,568145,Australia,825.92,2780.66,6
12388,578459,Australia,286.4,2780.66,6
